"id","best_price_ethdai","lastbid_osm_price_ethusd","osm_price_ethusd","lot","lastbid_timestamp","lastbid_datetime","lastbid_blockNumber","bidCount","lastbid_txHash","lastbid_txCost_USD","gasPrice_GWei","timestamp","datetime","blockNumber","lastbid_blocks_before","txCost","state","san_price_ethusd","san_price_daiusd","osm_profit","osm_profit_ratio","san_profit","san_profit_ratio","sanosm_price_diff"
23,140.23206720207253,161.71,161.71,1.209099039062747,1574356221,"2019-11-21T17:10:21.000Z",8975552,3,"0xeec4036ed524500abc899837552cf92d1873ad54b2ca9e5c9ca21080278a4649",0.4028883367500001,25,1574357169,"2019-11-21T17:26:09.000Z",8975621,-69,0.20733243375000002,"CLOSED",161.425961944535,1.0101610902,21.47793279792748,0.13281759197283705,21.193894742462476,0.13129173577261735,0.28403805546500394
24,139.9217131088083,161.71,161.71,0.6018263342186607,1574356353,"2019-11-21T17:12:33.000Z",8975562,3,"0x41f6af5c04074810e97e5e737eebd77c217b57f181a15180c9bb9865f0b290a6",0.4028883367500001,25,1574357169,"2019-11-21T17:26:09.000Z",8975621,-59,0.20733243375000002,"CLOSED",161.425961944535,1.0101610902,21.788286891191717,0.13473679358847143,21.504248835726713,0.13321431433139264,0.28403805546500394
25,150.02611829999998,160.61222222222221,160.20055555555555,0.150641080382037,1574361656,"2019-11-21T18:40:56.000Z",8975937,2,"0x3b4e06cffd4f7fb9b0485e8fb6d758720cc208e7ea1bd765be8498a1a00210f6",0.4801839668999999,13.1,1574362333,"2019-11-21T18:52:13.000Z",8975994,-57,0.10762809994083333,"CLOSED",159.48039698172,1.0101610902,10.174437255555574,0.06351062404416698,9.454278681720012,0.05928176039594185,0.7201585738355618
26,157.54919160621762,158.32091843137255,159.27074019607844,38.15611454395352,1574367321,"2019-11-21T20:15:21.000Z",8976347,4,"0xe61b26222fc3ce3cb43185d3afddc0dcdc893c1a31f511e2a423cc8102ddfd35",0.3944446942028823,25,1574369277,"2019-11-21T20:47:57.000Z",8976494,-147,0.20420499777389708,"CLOSED",159.648748790305,1.0101610902,1.7215485898608165,0.010808944491256935,2.099557184087388,0.01315110328139877,0.3780085942265714
27,151.86223365,158.34676392156862,158.72798490196078,39.585002756260984,1574367345,"2019-11-21T20:15:45.000Z",8976351,2,"0xc21e48f6f8cbfb3dcd44efcfd49dcd04369a73730d25b7f77cd63bc080faf142",0.25564188792453457,11.368745369,1574368188,"2019-11-21T20:29:48.000Z",8976410,-59,0.09254573354986449,"CLOSED",161.28805218368,1.0101610902,6.8657512519607735,0.043254825267273714,9.425818533680001,0.05844089754984192,2.5600672817192276
28,152.00988765000002,158.59875745098037,158.90890333333334,39.546559401609606,1574367819,"2019-11-21T20:23:39.000Z",8976390,2,"0xedf1aa7a8c74f686cb52a89200e39b897a1d9fb3d55677fd3375d79923a469a4",0.2607903601263238,11.368745369,1574368587,"2019-11-21T20:36:27.000Z",8976438,-48,0.09265121733682495,"CLOSED",160.82893412779,1.0101610902,6.899015683333317,0.04341490966595925,8.819046477789982,0.054834949479815764,1.9200307944566646
29,152.00988765000002,158.59875745098037,158.90890333333334,19.78999897468671,1574367819,"2019-11-21T20:23:39.000Z",8976390,2,"0x81cc367e542a7e674931dccfe1f8d01da290bd1a3e56b2abf45235037340ca60",0.2607903601263238,11.368745369,1574368587,"2019-11-21T20:36:27.000Z",8976438,-48,0.09265121733682495,"CLOSED",160.82893412779,1.0101610902,6.899015683333317,0.04341490966595925,8.819046477789982,0.054834949479815764,1.9200307944566646
30,154.042014,155.58641272840336,156.18476198655463,0.1541096273856421,1574410306,"2019-11-22T08:11:46.000Z",8979322,2,"0x01733b1723416d76455582ac2e644e31e9c97afb1782a4352f30f3d0635c1e59",0.5372577833679613,21,1574410995,"2019-11-22T08:23:15.000Z",8979360,-38,0.16820864588808954,"CLOSED",159.40843937050002,1.0101610902,2.142747986554639,0.013719315247534199,5.366425370500025,0.03366462523371978,3.223677383945386
31,154.042014,155.58641272840336,156.18476198655463,1.1594555518900058,1574410306,"2019-11-22T08:11:46.000Z",8979322,2,"0x2273070d47f6f6a5b38da68d1f8112a5327bc1a3aa34988893a1071a6b480910",0.5372577833679613,21,1574410995,"2019-11-22T08:23:15.000Z",8979360,-38,0.16820864588808954,"CLOSED",159.40843937050002,1.0101610902,2.142747986554639,0.013719315247534199,5.366425370500025,0.03366462523371978,3.223677383945386
32,154.042014,155.58641272840336,156.18476198655463,3.9246094626264716,1574410306,"2019-11-22T08:11:46.000Z",8979322,2,"0x35cde44d7e453f60f5f901cd5249dc75fa9ae281d3673fb63c70d11b2899d749",0.5372577833679613,21,1574410995,"2019-11-22T08:23:15.000Z",8979360,-38,0.16820864588808954,"CLOSED",159.40843937050002,1.0101610902,2.142747986554639,0.013719315247534199,5.366425370500025,0.03366462523371978,3.223677383945386
33,152.9026580310881,155.05165492957747,150.46584615384614,8.381448394288714,1574417624,"2019-11-22T10:13:44.000Z",8979806,3,"0xd95904b23238c6b8ec5d2abb607cf324112ebad641f2e4a42aa508e7fdaa6b63",0.38629956938292254,25,1574421520,"2019-11-22T11:18:40.000Z",8980103,-297,0.192916023,"CLOSED",150.50792529313333,1.0101610902,-2.4368118772419507,-0.016195116297358234,-2.3947327379547687,-0.015911007565154605,0.04207913928718199
34,150.117903626943,150.692,149.6743076923077,26.168202892251383,1574421050,"2019-11-22T11:10:50.000Z",8980073,3,"0xb7d368e9b74af7d6cf4a0d490c809f803a0b0712f6e467962b589cd343aa5581",0.37543781610000004,25,1574422995,"2019-11-22T11:43:15.000Z",8980208,-135,0.19190117175000004,"CLOSED",150.248235681025,1.0101610902,-0.44359593463528313,-0.002963741349298261,0.13033205408200388,0.0008674448221721358,0.573927988717287
35,150.117903626943,150.692,149.6743076923077,0.1604606761671466,1574421050,"2019-11-22T11:10:50.000Z",8980073,3,"0x1517ec993a93c93c1338d8bf400be699eb6b70290ad29667a749183e9b6ce9d2",0.37543781610000004,25,1574422995,"2019-11-22T11:43:15.000Z",8980208,-135,0.19190117175000004,"CLOSED",150.248235681025,1.0101610902,-0.44359593463528313,-0.002963741349298261,0.13033205408200388,0.0008674448221721358,0.573927988717287
36,144.314854,148.80338582677166,148.67031496062992,0.1566665975100836,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0x836aac24ab4895cb60d531b4e7b7cb634937d7a9214c42f4c601de92918edf6b",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629927,0.02929610367599824,5.71604259419334,0.0380991030777761,1.360581633563413
37,144.314854,148.80338582677166,148.67031496062992,0.23499977819016576,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0x40b482cd713173f8a92ce646634417e8534d415a4bc56c38bb14b95b078a760e",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629927,0.02929610367599824,5.71604259419334,0.0380991030777761,1.360581633563413
38,144.31485399999997,148.80338582677166,148.67031496062992,0.23499977585204834,1574424648,"2019-11-22T12:10:48.000Z",8980333,2,"0xf9f0c0630af3f5eaf4284c912d4af88ea5cdab9d85d660fe93ce08330e949d85",0.6673184559602363,24,1574425558,"2019-11-22T12:25:58.000Z",8980398,-65,0.18298937046614172,"CLOSED",150.03089659419334,1.0101610902,4.355460960629955,0.02929610367599843,5.716042594193368,0.038099103077776295,1.360581633563413
